StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,att1,att2,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_pedestri,AC_4_intent_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_intent_driver,AC_4_intent_driver,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_pedestri,AC_4_random_pedestri,blame_noah_1,blame_robocar_1,blame_robodrive_1,anger_robodrive_1,punish_robodrive_1,moral_bad_robodrive_1,donate_robodrive_1,volunteer_robodrive_1,protest_robodrive_1,soc_media_robodrive_1,likeminded_robodrive_1,nonlike_robodrive_1,AC_3_random_driver,AC_4_random_driver,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,FL_4_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO,Page1:BlameworthinessQuestions_DO,Page2:MoralOutrageQuestions_DO,Page3:CollectiveActionQuestions_DO
7/7/21 2:01,7/7/21 2:05,0,70.118.246.32,100,238,1,7/7/21 2:05,R_D5zDgR6dN8kbKRX,,,,,39.03529358,-94.46360016,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,100,0,0,0,0,0,0,0,50,0,2,2,,,,,,,,,,,,,,,1,,2,,48,5,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_pedestri|nonlike_robodrive|donate_robodrive|soc_media_robodrive|protest_robodrive|likeminded_robodrive|volunteer_robodrive,,,
7/7/21 2:03,7/7/21 2:05,0,173.81.96.77,100,124,1,7/7/21 2:05,R_1gGdKtwWh9TqqbD,,,,,38.34669495,-81.6359024,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,100,100,81,100,80,90,0,0,0,49,83,1,1,2,,1,,36,4,,,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robocar|blame_robodrive,random_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_driver|volunteer_robodrive|protest_robodrive|likeminded_robodrive|donate_robodrive|soc_media_robodrive|nonlike_robodrive
7/7/21 2:04,7/7/21 2:06,0,73.36.3.33,100,126,1,7/7/21 2:06,R_5tiMH5qLn6pBmtH,,,,,42.06480408,-87.93560028,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,100,100,100,100,100,100,100,100,100,100,2,2,,,,,,,,,,,,,,,1,,5,Hispanic,30,2,,Great survey!,FL_10,,,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|likeminded_robodrive|donate_robodrive|soc_media_robodrive|protest_robodrive|nonlike_robodrive|volunteer_robodrive,,,
7/7/21 1:58,7/7/21 2:06,0,70.95.40.77,100,457,1,7/7/21 2:06,R_3esDrhh5Felnd0J,,,,,32.7993927,-117.1685944,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,50,50,50,0,0,100,100,50,2,2,,,,,,,,,,,,,,,1,,3,,65,6,,none,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|volunteer_robodrive|soc_media_robodrive|likeminded_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive,,,
7/7/21 2:03,7/7/21 2:06,0,108.18.96.52,100,161,1,7/7/21 2:06,R_2pQATSGstu6VuKI,,,,,38.7492981,-77.4917984,anonymous,EN,2,2,,,,,,,,,,,,,,,0,78,51,55,75,54,0,0,0,0,45,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,40,4,,,FL_9,,,,intentional_driver|blame_noah|blame_robodrive|blame_robocar,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|donate_robodrive|soc_media_robodrive|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|protest_robodrive,,,,,,
7/7/21 2:03,7/7/21 2:06,0,148.76.37.218,100,205,1,7/7/21 2:06,R_1LLK4URY7P8HIzm,,,,,40.73100281,-73.67420197,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,10,10,1,10,0,0,0,0,0,5,0,2,2,,,,,,,,,,,,,,,1,,3,,21,4,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|donate_robodrive|volunteer_robodrive|protest_robodrive|nonlike_robodrive|soc_media_robodrive|likeminded_robodrive,,,
7/7/21 2:02,7/7/21 2:06,0,212.162.151.155,100,267,1,7/7/21 2:06,R_2pYooibPA4knP1B,,,,,41.87770081,-87.63760376,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,76,64,95,98,100,61,64,21,74,50,55,2,2,,,,,,,,,,,,,,,2,,1,,45,6,,This survey was really insightful.,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_robocar|blame_noah,random_pedestri|anger_robodrive|punish_robodrive|moral_bad_robodrive,random_pedestri|volunteer_robodrive|donate_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|nonlike_robodrive,,,
7/7/21 2:06,7/7/21 2:07,0,66.68.250.223,100,15,1,7/7/21 2:07,R_3Jw8yZ4D1KR6yuu,,,,,33.86540222,-98.52519989,anonymous,EN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/21 2:04,7/7/21 2:07,0,68.237.52.56,100,158,1,7/7/21 2:07,R_2wB0tBKxxeD3vT5,,,,,40.72599792,-73.84799957,anonymous,EN,2,2,,,,,,,,,,,,,,,52,1,56,6,4,5,5,2,5,7,57,32,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,56,5,,none,FL_9,,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_driver|protest_robodrive|soc_media_robodrive|donate_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive,,,,,,
7/7/21 2:05,7/7/21 2:07,0,174.55.108.196,100,140,1,7/7/21 2:07,R_2Vr6QK8EVXFVAVJ,,,,,39.90719604,-77.63600159,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,54,52,76,52,41,54,2,2,,,,,,,,,,,,,,,1,,1,,56,7,,,FL_10,,,,,,,random_pedestri|blame_noah|blame_robocar|blame_robodrive,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|donate_robodrive|nonlike_robodrive|soc_media_robodrive|likeminded_robodrive|protest_robodrive|volunteer_robodrive,,,
7/7/21 2:03,7/7/21 2:07,0,71.115.216.209,100,265,1,7/7/21 2:07,R_11hhrVvq3IZJnYz,,,,,43.04179382,-76.22380066,anonymous,EN,2,2,49,50,50,50,51,50,0,0,0,0,60,40,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,51,5,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|nonlike_robodrive|likeminded_robodrive|volunteer_robodrive|donate_robodrive|protest_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 2:06,7/7/21 2:07,0,73.148.224.88,100,84,1,7/7/21 2:07,R_qU73Ti2C70AZFId,,,,,30.36680603,-81.58730316,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,100,0,0,0,0,0,0,0,0,0,2,1,1,,1,,26,5,,,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|volunteer_robodrive|likeminded_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive|nonlike_robodrive
7/7/21 2:04,7/7/21 2:07,0,24.91.31.117,100,225,1,7/7/21 2:07,R_2YQfWLRcrRnDte3,,,,,42.36540222,-72.46710205,anonymous,EN,2,2,30,1,80,70,60,70,10,10,10,20,20,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,63,6,,No,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_pedestri|soc_media_robodrive|likeminded_robodrive|donate_robodrive|protest_robodrive|nonlike_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 2:05,7/7/21 2:08,0,71.232.130.176,100,161,1,7/7/21 2:08,R_3PuIQ9Rt9HiNpYS,,,,,42.75779724,-71.46990204,anonymous,EN,2,2,100,49,100,100,99,100,50,48,50,100,98,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,54,5,,no,FL_8,intentional_pedestri|blame_noah|blame_robocar|blame_robodrive,intentional_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_pedestri|protest_robodrive|nonlike_robodrive|soc_media_robodrive|likeminded_robodrive|donate_robodrive|volunteer_robodrive,,,,,,,,,
7/7/21 2:01,7/7/21 2:08,0,68.225.40.211,100,364,1,7/7/21 2:08,R_1Nn8jagDlI9EkVG,,,,,36.80299377,-76.2743988,anonymous,EN,2,2,18,64,65,67,60,50,0,41,0,5,22,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,30,4,,,FL_8,intentional_pedestri|blame_noah|blame_robodrive|blame_robocar,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|soc_media_robodrive|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|protest_robodrive|donate_robodrive,,,,,,,,,
7/7/21 2:04,7/7/21 2:08,0,97.104.203.83,100,210,1,7/7/21 2:08,R_2VxSsT7Ck24B0AD,,,,,28.48829651,-81.40609741,anonymous,EN,2,2,,,,,,,,,,,,,,,100,0,100,40,45,50,0,47,4,81,62,71,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,29,2,,If the car has enough time to make this calculation why would it not have the tech to avoid the wreck in the first place?,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,intentional_driver|nonlike_robodrive|donate_robodrive|protest_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,
7/7/21 2:03,7/7/21 2:08,0,75.189.6.90,100,313,1,7/7/21 2:08,R_3MRSdMLIh0ntHRX,,,,,33.94160461,-80.32029724,anonymous,EN,2,2,50,100,100,50,50,50,0,0,0,0,50,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,41,3,,No comments,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_pedestri|volunteer_robodrive|likeminded_robodrive|nonlike_robodrive|protest_robodrive|donate_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 2:06,7/7/21 2:08,0,72.204.158.151,100,147,1,7/7/21 2:08,R_XgNDtAfqtMvvKHn,,,,,30.00740051,-90.11499786,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,8,75,50,81,60,0,8,0,0,44,36,2,2,,,,,,,,,,,,,,,1,,1,,39,5,,,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_pedestri|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive|soc_media_robodrive|donate_robodrive|protest_robodrive,,,
7/7/21 2:07,7/7/21 2:08,0,76.227.12.50,100,104,1,7/7/21 2:08,R_3h6kYUcbJIkKoGj,,,,,42.11239624,-87.97899628,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,50,100,50,0,0,0,0,100,0,2,2,,,,,,,,,,,,,,,2,,1,,42,4,,,FL_10,,,,,,,random_pedestri|blame_noah|blame_robodrive|blame_robocar,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|likeminded_robodrive|donate_robodrive|protest_robodrive|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive,,,
7/7/21 2:04,7/7/21 2:09,0,76.89.209.243,100,309,1,7/7/21 2:09,R_2qdFvqb0pkOwUTg,,,,,33.71879578,-118.0032959,anonymous,EN,2,2,,,,,,,,,,,,,,,0,100,100,100,100,100,51,19,81,60,51,51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,50,4,,Thank you for this survey.,FL_9,,,,intentional_driver|blame_robocar|blame_robodrive|blame_noah,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|protest_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive|likeminded_robodrive|volunteer_robodrive,,,,,,
7/7/21 2:07,7/7/21 2:09,0,73.153.191.15,100,113,1,7/7/21 2:09,R_1GV3ii00NkFRtI4,,,,,39.72909546,-105.1896973,anonymous,EN,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,59,5,,,FL_8,intentional_pedestri|blame_robocar|blame_robodrive|blame_noah,intentional_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_pedestri|volunteer_robodrive|protest_robodrive|likeminded_robodrive|donate_robodrive|soc_media_robodrive|nonlike_robodrive,,,,,,,,,
7/7/21 2:05,7/7/21 2:09,0,68.118.158.89,100,253,1,7/7/21 2:09,R_ysajdfIuc47XWXD,,,,,45.76589966,-87.08899689,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,50,20,0,20,0,0,0,25,50,40,2,1,2,,4,,35,4,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_noah|blame_robocar,random_driver|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_driver|likeminded_robodrive|volunteer_robodrive|protest_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive
7/7/21 2:07,7/7/21 2:09,0,162.244.245.40,100,105,1,7/7/21 2:09,R_1kXlU5sRxMQ83Iq,,,,,37.96530151,-87.39019775,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,66,99,67,100,53,0,5,33,100,25,16,2,2,,,,,,,,,,,,,,,1,,1,,31,5,,No,FL_10,,,,,,,random_pedestri|blame_robocar|blame_noah|blame_robodrive,random_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,random_pedestri|likeminded_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive|volunteer_robodrive|donate_robodrive,,,
7/7/21 2:07,7/7/21 2:09,0,47.229.188.117,100,118,1,7/7/21 2:09,R_3QFUoKng7HJjzU3,,,,,34.16569519,-118.3408966,anonymous,EN,2,2,,,,,,,,,,,,,,,14,64,74,30,45,50,0,0,0,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,35,6,,,FL_9,,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_driver|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive|likeminded_robodrive|protest_robodrive|donate_robodrive,,,,,,
7/7/21 2:01,7/7/21 2:09,0,108.81.67.197,100,503,1,7/7/21 2:09,R_2Cr1w28Nut7lAjP,,,,,30.45489502,-90.9029007,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,95,95,3,50,9,0,0,0,0,50,50,2,1,2,,2,,42,5,,no,FL_11,,,,,,,,,,random_driver|blame_noah|blame_robodrive|blame_robocar,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_driver|donate_robodrive|likeminded_robodrive|volunteer_robodrive|nonlike_robodrive|protest_robodrive|soc_media_robodrive
7/7/21 2:04,7/7/21 2:09,0,172.58.191.108,100,302,1,7/7/21 2:09,R_1liYghiZZcggX3U,,,,,38.85969543,-77.19799805,anonymous,EN,2,2,100,100,100,100,100,100,70,50,50,60,77,50,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,46,4,,none,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_pedestri|volunteer_robodrive|likeminded_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive|soc_media_robodrive,,,,,,,,,
7/7/21 2:08,7/7/21 2:10,0,73.179.210.86,100,86,1,7/7/21 2:10,R_1KfoiDoAcRB5NiM,,,,,26.66419983,-80.17320251,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,34,69,68,0,0,0,0,77,63,2,2,,,,,,,,,,,,,,,1,,1,,33,5,,,FL_10,,,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|anger_robodrive|moral_bad_robodrive|punish_robodrive,random_pedestri|soc_media_robodrive|donate_robodrive|nonlike_robodrive|protest_robodrive|likeminded_robodrive|volunteer_robodrive,,,
7/7/21 2:06,7/7/21 2:10,0,73.222.129.50,100,237,1,7/7/21 2:10,R_21AmAoYoH9Dgq5S,,,,,37.81069946,-122.2478943,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,50,50,50,50,50,50,50,100,50,2,1,1,,3,,40,6,,,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_driver|protest_robodrive|donate_robodrive|soc_media_robodrive|likeminded_robodrive|volunteer_robodrive|nonlike_robodrive
7/7/21 2:08,7/7/21 2:10,0,96.224.223.100,100,81,1,7/7/21 2:10,R_2TMOrkdAP23OeW9,,,,,40.74940491,-73.96640015,anonymous,EN,2,2,9,95,71,18,61,50,11,2,10,5,8,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,31,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|volunteer_robodrive|soc_media_robodrive|likeminded_robodrive|protest_robodrive|nonlike_robodrive|donate_robodrive,,,,,,,,,
7/7/21 2:07,7/7/21 2:10,0,98.36.187.124,100,136,1,7/7/21 2:10,R_2rB0JKhTVzjgvsW,,,,,38.40629578,-121.4286957,anonymous,EN,2,2,,,,,,,,,,,,,,,54,90,81,61,51,52,0,0,0,0,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,26,5,,,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|nonlike_robodrive|volunteer_robodrive|likeminded_robodrive|protest_robodrive|donate_robodrive|soc_media_robodrive,,,,,,
7/7/21 1:49,7/7/21 2:10,0,65.186.218.58,100,1243,1,7/7/21 2:10,R_3kzGKSg3RLV66i3,,,,,40.09689331,-83.26119995,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,83,30,20,30,45,0,0,0,10,65,15,2,2,,,,,,,,,,,,,,,1,,1,,37,5,,No comments.,FL_10,,,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|donate_robodrive|likeminded_robodrive|volunteer_robodrive|protest_robodrive|soc_media_robodrive|nonlike_robodrive,,,
7/7/21 2:07,7/7/21 2:10,0,67.168.160.235,100,174,1,7/7/21 2:10,R_2agIOFzKMLTZL9t,,,,,47.73460388,-122.3479004,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,89,92,82,77,83,23,32,11,30,58,23,2,1,1,,1,,66,4,,No comments.,FL_11,,,,,,,,,,random_driver|blame_robodrive|blame_robocar|blame_noah,random_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_driver|soc_media_robodrive|nonlike_robodrive|volunteer_robodrive|donate_robodrive|protest_robodrive|likeminded_robodrive
7/7/21 2:08,7/7/21 2:10,0,50.83.214.252,100,137,1,7/7/21 2:10,R_2tMzFAL50YBaDAN,,,,,41.58590698,-88.9088974,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,100,100,100,100,5,0,5,5,0,0,2,1,1,,1,,34,5,,None,FL_11,,,,,,,,,,random_driver|blame_robocar|blame_robodrive|blame_noah,random_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,random_driver|likeminded_robodrive|nonlike_robodrive|volunteer_robodrive|soc_media_robodrive|protest_robodrive|donate_robodrive
7/7/21 2:08,7/7/21 2:10,0,35.132.138.74,100,132,1,7/7/21 2:10,R_30vLI9skHBkAMG7,,,,,42.1920929,-121.7232971,anonymous,EN,2,2,0,100,100,0,0,50,0,0,0,0,62,71,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,44,4,,Thank you,FL_8,intentional_pedestri|blame_robodrive|blame_robocar|blame_noah,intentional_pedestri|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_pedestri|donate_robodrive|soc_media_robodrive|protest_robodrive|volunteer_robodrive|nonlike_robodrive|likeminded_robodrive,,,,,,,,,
7/7/21 2:07,7/7/21 2:10,0,108.28.148.217,100,155,1,7/7/21 2:10,R_2YggxQoAgs6clHe,,,,,38.62730408,-76.98590088,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,50,100,100,100,100,51,5,4,30,4,6,2,2,,,,,,,,,,,,,,,2,,1,,35,5,,n/a,FL_10,,,,,,,random_pedestri|blame_robocar|blame_robodrive|blame_noah,random_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,random_pedestri|donate_robodrive|soc_media_robodrive|protest_robodrive|nonlike_robodrive|likeminded_robodrive|volunteer_robodrive,,,
7/7/21 2:08,7/7/21 2:10,0,38.135.42.180,100,136,1,7/7/21 2:10,R_2tfedz4vywCSkjB,,,,,33.37179565,-96.94519806,anonymous,EN,2,2,,,,,,,,,,,,,,,0,100,100,0,13,55,0,0,0,62,75,37,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,24,4,,no.,FL_9,,,,intentional_driver|blame_robodrive|blame_noah|blame_robocar,intentional_driver|anger_robodrive|punish_robodrive|moral_bad_robodrive,intentional_driver|nonlike_robodrive|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|protest_robodrive|donate_robodrive,,,,,,
7/7/21 2:07,7/7/21 2:10,0,208.88.203.243,100,212,1,7/7/21 2:10,R_2ta6FPweaaFbfEW,,,,,40.1967926,-88.39250183,anonymous,EN,2,2,,,,,,,,,,,,,,,61,82,82,79,71,81,2,2,3,3,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,59,7,,,FL_9,,,,intentional_driver|blame_noah|blame_robocar|blame_robodrive,intentional_driver|punish_robodrive|moral_bad_robodrive|anger_robodrive,intentional_driver|likeminded_robodrive|donate_robodrive|soc_media_robodrive|volunteer_robodrive|protest_robodrive|nonlike_robodrive,,,,,,
7/7/21 2:04,7/7/21 2:11,0,23.84.205.245,100,371,1,7/7/21 2:11,R_2ZVv9n2NPr7SzmL,,,,,38.71420288,-90.27590179,anonymous,EN,2,2,,,,,,,,,,,,,,,100,100,100,50,100,50,9,8,49,8,50,50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,50,4,,none,FL_9,,,,intentional_driver|blame_robodrive|blame_robocar|blame_noah,intentional_driver|moral_bad_robodrive|anger_robodrive|punish_robodrive,intentional_driver|protest_robodrive|nonlike_robodrive|likeminded_robodrive|soc_media_robodrive|volunteer_robodrive|donate_robodrive,,,,,,
7/7/21 2:08,7/7/21 2:11,0,174.55.3.186,100,142,1,7/7/21 2:11,R_32XhkFq9zPdO5ie,,,,,40.54879761,-75.98739624,anonymous,EN,2,2,,,,,,,,,,,,,,,0,100,100,75,70,80,40,50,60,90,100,90,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,37,2,,,FL_9,,,,intentional_driver|blame_robocar|blame_noah|blame_robodrive,intentional_driver|punish_robodrive|anger_robodrive|moral_bad_robodrive,intentional_driver|protest_robodrive|volunteer_robodrive|nonlike_robodrive|soc_media_robodrive|donate_robodrive|likeminded_robodrive,,,,,,
7/7/21 2:06,7/7/21 2:11,0,216.67.116.31,100,260,1,7/7/21 2:11,R_AoK2s4NqPA3eAwx,,,,,61.09880066,-149.8076935,anonymous,EN,2,2,94,100,100,100,100,100,100,100,90,100,100,100,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,58,5,,,FL_8,intentional_pedestri|blame_robodrive|blame_noah|blame_robocar,intentional_pedestri|moral_bad_robodrive|punish_robodrive|anger_robodrive,intentional_pedestri|soc_media_robodrive|donate_robodrive|volunteer_robodrive|likeminded_robodrive|protest_robodrive|nonlike_robodrive,,,,,,,,,
7/7/21 2:09,7/7/21 2:12,0,70.189.251.70,100,177,1,7/7/21 2:12,R_3irRWtJoZsAXvnd,,,,,36.20379639,-115.225502,anonymous,EN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,92,12,50,53,0,0,0,0,73,42,2,2,,,,,,,,,,,,,,,2,,1,,38,5,,n/a,FL_10,,,,,,,random_pedestri|blame_robodrive|blame_noah|blame_robocar,random_pedestri|punish_robodrive|moral_bad_robodrive|anger_robodrive,random_pedestri|protest_robodrive|nonlike_robodrive|likeminded_robodrive|volunteer_robodrive|soc_media_robodrive|donate_robodrive,,,
